"PVWatts Hourly PV Performance Data"
"Requested Location","yinchuan"
"Solar Resource Data Location","NSRDB Lat/Lng: 38.45, 106.26"
"Latitude (degrees)", 38.45
"Longitude (degrees)", 106.26
"Elevation (m)","1114"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","26","11","911","125","31.8","3.8","0.2","982.807","49.269","749.64","719.113"
"6","26","12","920","129","32.7","4","0.2","1046.903","50.762","790.958","758.968"
"6","26","13","920","127","33.3","4.2","0.2","1042.608","50.785","787.811","755.932"
"6","26","14","910","123","33.5","4.3","0.2","973.051","49.603","741.53","711.291"
"6","26","15","887","115","33.3","4.4","0.2","840.401","47.037","651.518","624.469"
"6","26","16","845","104","32.8","4.5","0.2","657.537","43.426","521.56","499.115"
"6","26","17","772","91","31.9","4.4","0.2","440.027","39.097","351.498","335.08"
"6","26","18","638","73","29.7","3.3","0.2","214.639","33.681","151.288","141.964"
"6","26","19","370","46","26.1","2","0.2","36.867","26.984","26.824","21.91"
"6","26","20","0","0","23.5","1.7","0.2","0","0","0","0"
"6","26","21","0","0","22.3","1.8","0.2","0","22.3","0","0"
"6","26","22","0","0","21.3","1.8","0.2","0","21.3","0","0"
"6","26","23","0","0","20.4","1.8","0.2","0","20.4","0","0"
"6","27","0","0","0","19.5","1.7","0.2","0","19.5","0","0"
"6","27","1","0","0","18.9","1.6","0.2","0","18.9","0","0"
"6","27","2","0","0","18.5","1.4","0.2","0","18.5","0","0"
"6","27","3","0","0","18.1","1.4","0.2","0","18.1","0","0"
"6","27","4","0","0","17.7","1.5","0.2","0","17.7","0","0"
"6","27","5","0","0","18.1","2","0.2","0","0","0","0"
"6","27","6","318","52","20","2.6","0.2","47.562","20.987","32.579","27.461"
"6","27","7","568","87","21.2","2.7","0.2","222.585","25.809","167.189","157.301"
"6","27","8","701","109","27","4.1","0.2","436.911","34.458","356.889","340.28"
"6","27","9","774","127","29.6","4.4","0.2","645.834","40.174","518.105","495.782"
"6","27","10","813","143","31.2","4.5","0.2","820.567","44.427","642.089","615.374"
"6","27","11","830","159","32.4","4.7","0.2","945.609","47.224","727.006","697.282"
"6","27","12","847","162","33.3","4.9","0.2","1013.625","48.776","771.858","740.545"
"6","27","13","651","309","33.9","5","0.2","966.216","48.449","734.365","704.38"
"6","27","14","447","417","34.1","5","0.2","837.052","46.697","640.504","613.845"
"6","27","15","801","157","33.8","4.9","0.2","815.343","46.272","633.244","606.842"
"6","27","16","538","229","33.2","4.6","0.2","576.923","42.385","456.33","436.197"
"6","27","17","582","140","32.3","4.2","0.2","400.195","39.028","318.935","303.67"
"6","27","18","552","85","30.3","3.1","0.2","206.217","34.269","146.938","137.767"
"6","27","19","249","49","27.3","2.1","0.2","38.065","28.197","27.876","22.925"
"6","27","20","0","0","25.1","2.1","0.2","0","0","0","0"
"6","27","21","0","0","24.2","2.5","0.2","0","24.2","0","0"
"6","27","22","0","0","23.5","3","0.2","0","23.5","0","0"
"6","27","23","0","0","22.8","3.3","0.2","0","22.8","0","0"
"6","28","0","0","0","22.1","3.3","0.2","0","22.1","0","0"
"6","28","1","0","0","21.4","3","0.2","0","21.4","0","0"
"6","28","2","0","0","20.8","2.7","0.2","0","20.8","0","0"
"6","28","3","0","0","20.2","2.4","0.2","0","20.2","0","0"
"6","28","4","0","0","19.7","2","0.2","0","19.7","0","0"
"6","28","5","0","0","20.2","2.1","0.2","0","0","0","0"
"6","28","6","235","59","21.7","2.6","0.2","51.072","22.777","36.643","31.381"
"6","28","7","476","107","22.6","2.9","0.2","216.242","26.943","163.938","154.166"
"6","28","8","621","138","26.4","3.6","0.2","426.436","34.234","348.14","331.841"
"6","28","9","708","159","28.6","3.5","0.2","632.836","40.405","506.457","484.547"
"6","28","10","764","172","30.4","3.4","0.2","808.106","45.681","628.551","602.316"
"6","28","11","802","175","31.9","3.6","0.2","934.957","49.019","713.27","684.032"
"6","28","12","811","184","33","3.9","0.2","999.601","50.489","755.499","724.765"
"6","28","13","806","186","33.6","4.3","0.2","994.813","50.044","753.352","722.694"
"6","28","14","783","187","33.7","4.6","0.2","923.768","48.371","706.658","677.655"
"6","28","15","744","182","33.4","4.8","0.2","795.608","45.724","618.771","592.882"
"6","28","16","686","168","32.8","4.8","0.2","617.467","42.384","490.214","468.881"
"6","28","17","590","147","31.8","4.5","0.2","410.827","38.428","328.442","312.84"
"6","28","18","443","112","30.1","3.3","0.2","204.554","33.94","149.57","140.307"
"6","28","19","187","56","27.2","1.8","0.2","45.348","28.34","33.779","28.619"
"6","28","20","0","0","24.8","1.3","0.2","0","0","0","0"
"6","28","21","0","0","23.8","1.3","0.2","0","23.8","0","0"
"6","28","22","0","0","22.9","1.4","0.2","0","22.9","0","0"
"6","28","23","0","0","22.1","1.6","0.2","0","22.1","0","0"
"6","29","0","0","0","21.2","1.8","0.2","0","21.2","0","0"
"6","29","1","0","0","20.4","1.8","0.2","0","20.4","0","0"
"6","29","2","0","0","19.7","1.7","0.2","0","19.7","0","0"
"6","29","3","0","0","19.3","1.4","0.2","0","19.3","0","0"
"6","29","4","0","0","19.1","1.3","0.2","0","19.1","0","0"
"6","29","5","0","0","19.8","1.5","0.2","0","0","0","0"
"6","29","6","130","67","21.3","2","0.2","57.862","22.689","43.943","38.422"
"6","29","7","320","145","22.1","2.1","0.2","210.719","27.046","164.238","154.455"
"6","29","8","440","206","26","2.7","0.2","402.811","34.575","327.323","311.761"
"6","29","9","437","270","28","2.8","0.2","556.23","39.622","443.449","423.772"
"6","29","10","429","342","29.3","2.9","0.2","696.38","43.568","542.584","519.395"
"6","29","11","360","426","30.4","3","0.2","763.336","45.747","585.593","560.88"
"6","29","12","384","460","31.1","3","0.2","845.159","48.083","640.604","613.941"
"6","29","13","430","450","31.1","3","0.2","879.997","48.788","665.478","637.934"
"6","29","14","409","407","30.9","3.1","0.2","787.877","46.484","603.347","578.005"
"6","29","15","484","330","30.5","3.1","0.2","725.393","44.875","562.987","539.074"
"6","29","16","524","239","29.9","3.2","0.2","578.024","41.199","459.23","438.994"
"6","29","17","455","196","29.3","3.4","0.2","393.702","36.753","316.411","301.235"
"6","29","18","328","137","28.1","3","0.2","200.145","32.075","151.082","141.765"
"6","29","19","133","61","26","2.4","0.2","48.782","27.09","36.889","31.618"
"6","29","20","0","0","24.4","2.5","0.2","0","0","0","0"
"6","29","21","0","0","23.4","2.7","0.2","0","23.4","0","0"
"6","29","22","0","0","22.5","2.5","0.2","0","22.5","0","0"
"6","29","23","0","0","21.5","2","0.2","0","21.5","0","0"
"6","30","0","0","0","20.7","1.5","0.2","0","20.7","0","0"
"6","30","1","0","0","20","1.3","0.2","0","20","0","0"
"6","30","2","0","0","19.4","1.2","0.2","0","19.4","0","0"
"6","30","3","0","0","18.9","1.1","0.2","0","18.9","0","0"
"6","30","4","0","0","18.7","1","0.2","0","18.7","0","0"
"6","30","5","0","0","19.3","1.1","0.2","0","0","0","0"
"6","30","6","82","64","21.3","1.5","0.2","54.56","22.763","41.95","36.5"
"6","30","7","238","162","22.6","1.8","0.2","204.892","27.735","161.478","151.793"
"6","30","8","336","217","27","3","0.2","362.245","34.32","293.665","279.296"
"6","30","9","502","262","29","3.5","0.2","591.595","40.021","471.732","451.053"
"6","30","10","602","271","30.6","3.6","0.2","770.605","44.713","599.79","574.573"
"6","30","11","681","259","31.7","3.5","0.2","907.521","48.563","692.145","663.656"
"6","30","12","706","258","32.6","3.4","0.2","973.315","50.961","732.926","702.992"
"6","30","13","701","262","33.1","3.3","0.2","970.951","51.71","728.837","699.048"
"6","30","14","669","268","33.3","3.3","0.2","901.292","50.583","681.609","653.494"
"6","30","15","640","247","33.2","3.3","0.2","774.582","48.072","595.263","570.207"
"6","30","16","579","223","32.7","3.4","0.2","599.113","44.045","471.11","450.453"
"6","30","17","459","193","31.8","3.4","0.2","393.079","39.241","312.729","297.684"
"6","30","18","291","132","30.2","2.9","0.2","187.336","33.989","140.498","131.556"
"6","30","19","111","62","28.1","2.2","0.2","51.055","29.286","38.388","33.064"
"6","30","20","0","0","26.3","2.2","0.2","0","0","0","0"
"6","30","21","0","0","25","2.2","0.2","0","25","0","0"
"6","30","22","0","0","23.8","1.9","0.2","0","23.8","0","0"
"6","30","23","0","0","22.5","1.6","0.2","0","22.5","0","0"
"7","1","0","0","0","21.3","1.3","0.2","0","21.3","0","0"
"7","1","1","0","0","20.4","1.2","0.2","0","20.4","0","0"
"7","1","2","0","0","19.7","1.2","0.2","0","19.7","0","0"
"7","1","3","0","0","19.1","1.1","0.2","0","19.1","0","0"
"7","1","4","0","0","18.5","1.1","0.2","0","18.5","0","0"
"7","1","5","0","0","19","1.4","0.2","0","0","0","0"
"7","1","6","229","58","21","1.8","0.2","49.247","22.217","35.732","30.502"
"7","1","7","470","108","22.4","2","0.2","214.216","27.485","161.853","152.155"
"7","1","8","43","199","23.8","4.7","0.2","205.637","27.028","168.241","158.316"
"7","1","9","80","305","25.4","4.4","0.2","342.07","30.975","277.047","263.267"
"7","1","10","44","351","26.8","3.7","0.2","372.842","33.498","296.578","282.105"
"7","1","11","27","312","28.1","3.3","0.2","326.022","34.323","256.135","243.096"
"7","1","12","44","363","29.2","3","0.2","395.981","37.136","308.62","293.721"
"7","1","13","25","352","30.1","2.8","0.2","366.141","37.692","283.851","269.829"
"7","1","14","14","227","30.7","2.6","0.2","226.755","35.574","175.135","164.966"
"7","1","15","7","157","30.6","2.3","0.2","152.728","34.075","117.509","109.382"
"7","1","16","552","223","30.1","2","0.2","581.831","44.238","456.883","436.73"
"7","1","17","527","166","29","1.6","0.2","399.345","39.558","317.597","302.38"
"7","1","18","375","126","27.6","1","0.2","201.938","33.629","150.024","140.744"
"7","1","19","138","60","25.9","0.4","0.2","48.265","27.623","36.285","31.036"
"7","1","20","0","0","24.4","0.3","0.2","0","0","0","0"
"7","1","21","0","0","23","0.6","0.2","0","23","0","0"
"7","1","22","0","0","22","0.6","0.2","0","22","0","0"
"7","1","23","0","0","21.4","0.6","0.2","0","21.4","0","0"
"7","2","0","0","0","20.9","0.6","0.2","0","20.9","0","0"
"7","2","1","0","0","20.4","0.7","0.2","0","20.4","0","0"
"7","2","2","0","0","19.8","0.8","0.2","0","19.8","0","0"
"7","2","3","0","0","19.3","0.8","0.2","0","19.3","0","0"
"7","2","4","0","0","18.8","0.7","0.2","0","18.8","0","0"
"7","2","5","0","0","18.9","0.6","0.2","0","0","0","0"
"7","2","6","134","57","20.2","0.4","0.2","48.292","21.912","36.353","31.101"
"7","2","7","364","120","21.1","0.3","0.2","198.464","28.315","151.365","142.038"
"7","2","8","442","174","26.6","0.4","0.2","373.01","40.008","295.963","281.512"
"7","2","9","663","181","28.5","0.5","0.2","622.433","50.228","477.805","456.911"
"7","2","10","557","283","30","0.3","0.2","744.723","57.52","548.683","525.277"
"7","2","11","411","404","31.2","0.1","0.2","789.329","62.214","564.907","540.926"
"7","2","12","630","318","32.2","0.3","0.2","955.823","67.46","668.693","641.035"
"7","2","13","716","254","32.8","0.5","0.2","978.416","66.814","687.599","659.271"
"7","2","14","671","266","33.1","0.8","0.2","901.864","61.951","649.408","622.434"
"7","2","15","618","259","33.1","1.1","0.2","768.74","55.893","571.206","547.002"
"7","2","16","540","239","32.7","1.4","0.2","589.555","49.003","453.61","433.573"
"7","2","17","427","205","31.8","1.7","0.2","390.146","41.891","306.932","292.093"
"7","2","18","265","148","29.9","1.6","0.2","195.528","35","147.609","138.415"
"7","2","19","68","62","27.2","1.3","0.2","50.86","28.634","38.502","33.174"
"7","2","20","0","0","25.2","1.4","0.2","0","0","0","0"
"7","2","21","0","0","24.1","1.6","0.2","0","24.1","0","0"
"7","2","22","0","0","23.1","1.5","0.2","0","23.1","0","0"
"7","2","23","0","0","22.3","1.4","0.2","0","22.3","0","0"
"7","3","0","0","0","21.6","1.3","0.2","0","21.6","0","0"
"7","3","1","0","0","20.9","1.2","0.2","0","20.9","0","0"
"7","3","2","0","0","20.5","1","0.2","0","20.5","0","0"
"7","3","3","0","0","20.1","0.8","0.2","0","20.1","0","0"
"7","3","4","0","0","19.8","0.6","0.2","0","19.8","0","0"
"7","3","5","0","0","19.8","0.8","0.2","0","0","0","0"
"7","3","6","0","42","20.6","1.4","0.2","38.514","21.664","30.065","25.036"
"7","3","7","0","93","21","1.7","0.2","85.946","23.229","70.041","63.596"
"7","3","8","18","182","23","2","0.2","177.372","27.305","144.147","135.076"
"7","3","9","27","257","24.6","2.3","0.2","261.204","30.559","209.837","198.438"
"7","3","10","50","360","26.2","2.2","0.2","386.566","35.172","305.781","290.983"
"7","3","11","26","345","27.3","1.6","0.2","357.47","36.677","278.773","264.931"
"7","3","12","24","350","27.7","1.2","0.2","363.322","38.144","281.06","267.138"
"7","3","13","17","265","27.6","1","0.2","267.294","35.673","207.028","195.728"
"7","3","14","21","283","27.3","1","0.2","291.976","36.125","226.94","214.935"
"7","3","15","21","270","27","1.1","0.2","271.164","35.004","212.345","200.857"
"7","3","16","79","226","26.7","1.1","0.2","265.518","34.564","210.739","199.308"
"7","3","17","0","83","26.1","1.3","0.2","77.333","28.287","60.513","54.405"
"7","3","18","24","69","24.8","1.2","0.2","69.777","26.821","54.686","48.785"
"7","3","19","0","9","22.8","1.1","0.2","8.343","23.047","5.977","1.802"
"7","3","20","0","0","21.3","1.5","0.2","0","0","0","0"
"7","3","21","0","0","20.4","1.9","0.2","0","20.4","0","0"
"7","3","22","0","0","19.5","1.9","0.2","0","19.5","0","0"
"7","3","23","0","0","18.9","1.4","0.2","0","18.9","0","0"
"7","4","0","0","0","18.4","0.9","0.2","0","18.4","0","0"
"7","4","1","0","0","17.9","0.7","0.2","0","17.9","0","0"
"7","4","2","0","0","17.4","0.7","0.2","0","17.4","0","0"
"7","4","3","0","0","17","0.8","0.2","0","17","0","0"
"7","4","4","0","0","16.5","0.8","0.2","0","16.5","0","0"
"7","4","5","0","0","16.8","1.2","0.2","0","0","0","0"
"7","4","6","78","62","18.5","1.6","0.2","52.303","19.873","40.827","35.417"
"7","4","7","253","140","19.6","1.7","0.2","188.324","24.41","148.745","139.511"
"7","4","8","385","201","23.1","1.3","0.2","369.05","33.548","300.349","285.743"
"7","4","9","550","235","24.9","1.3","0.2","596.568","41.786","473.031","452.306"
"7","4","10","642","247","26.4","1.5","0.2","780.885","47.469","601.508","576.231"
"7","4","11","728","230","27.5","1.7","0.2","922.84","51.304","696.381","667.742"
"7","4","12","744","236","28.2","1.7","0.2","989.67","53.713","736.979","706.901"
"7","4","13","516","383","28.7","1.7","0.2","906.249","52.032","677.335","649.371"
"7","4","14","707","243","29.1","1.6","0.2","913.776","53.187","683.941","655.743"
"7","4","15","712","209","29.2","1.5","0.2","798.387","50.751","607.533","582.042"
"7","4","16","666","184","28.9","1.4","0.2","622.256","46.12","486.178","464.987"
"7","4","17","579","155","28.4","1.1","0.2","413.765","40.695","327.988","312.402"
"7","4","18","434","115","27.1","0.8","0.2","206.635","33.579","152.028","142.677"
"7","4","19","184","59","24.8","0.7","0.2","48.061","26.37","36","30.761"
"7","4","20","0","0","22.6","1","0.2","0","0","0","0"
"7","4","21","0","0","21.4","1.3","0.2","0","21.4","0","0"
"7","4","22","0","0","20.5","1.5","0.2","0","20.5","0","0"
"7","4","23","0","0","19.9","1.7","0.2","0","19.9","0","0"
"7","5","0","0","0","19.5","2","0.2","0","19.5","0","0"
"7","5","1","0","0","19","2.2","0.2","0","19","0","0"
"7","5","2","0","0","18.5","2.2","0.2","0","18.5","0","0"
"7","5","3","0","0","17.9","2.2","0.2","0","17.9","0","0"
"7","5","4","0","0","17.4","2.1","0.2","0","17.4","0","0"
"7","5","5","0","0","18.1","2.6","0.2","0","0","0","0"
"7","5","6","164","61","20.4","3.3","0.2","50.981","21.368","38.631","33.299"
"7","5","7","427","115","21.7","3.6","0.2","208.118","25.437","159.173","149.57"
"7","5","8","577","153","27.3","3.8","0.2","414.825","34.692","337.424","321.504"
"7","5","9","671","179","29.3","3.6","0.2","624.615","40.772","498.86","477.22"
"7","5","10","733","196","30.9","3.3","0.2","806.154","46.386","624.881","598.775"
"7","5","11","798","189","32.2","3","0.2","943.98","51.229","713.335","684.095"
"7","5","12","824","183","33","3.1","0.2","1011.922","53.051","756.592","725.819"
"7","5","13","835","176","33.4","3.2","0.2","1015.267","53.191","758.764","727.915"
"7","5","14","854","148","33.6","3.1","0.2","948.154","52.404","713.877","684.618"
"7","5","15","799","157","33.8","3","0.2","817.066","50.296","624.031","597.956"
"7","5","16","702","163","33.4","2.7","0.2","626.026","46.735","488.335","467.068"
"7","5","17","667","122","32.6","2.5","0.2","424.86","41.978","335.42","319.571"
"7","5","18","502","99","30.6","1.8","0.2","208.525","35.737","149.92","140.644"
"7","5","19","212","56","27.4","1.2","0.2","46.118","28.722","33.894","28.729"
"7","5","20","0","0","25.2","1.3","0.2","0","0","0","0"
"7","5","21","0","0","24.4","1.4","0.2","0","24.4","0","0"
"7","5","22","0","0","23.7","1.4","0.2","0","23.7","0","0"
"7","5","23","0","0","23.2","1.2","0.2","0","23.2","0","0"
"7","6","0","0","0","22.8","1","0.2","0","22.8","0","0"
"7","6","1","0","0","22.3","0.7","0.2","0","22.3","0","0"
"7","6","2","0","0","21.4","0.4","0.2","0","21.4","0","0"
"7","6","3","0","0","20.4","0.3","0.2","0","20.4","0","0"
"7","6","4","0","0","19.8","0.2","0.2","0","19.8","0","0"
"7","6","5","0","0","19.9","0.2","0.2","0","0","0","0"
"7","6","6","190","56","21.3","0.5","0.2","47.329","22.927","35.256","30.043"
"7","6","7","454","106","22.4","0.7","0.2","206.113","29.035","154.166","144.74"
"7","6","8","475","172","27.5","1.5","0.2","384.967","37.91","308.305","293.417"
"7","6","9","649","186","29.5","1.5","0.2","616.415","46.173","481.29","460.272"
"7","6","10","592","275","31.2","1.5","0.2","765.034","51.836","578.05","553.604"
"7","6","11","535","355","32.7","1.8","0.2","863.163","54.47","640.468","613.81"
"7","6","12","496","412","33.6","2.2","0.2","915.377","54.871","675.402","647.506"
"7","6","13","523","390","34.2","2.7","0.2","920.497","53.698","683.026","654.86"
"7","6","14","522","362","34.6","3.2","0.2","856.699","51.281","644.255","617.463"
"7","6","15","669","229","34.4","3.5","0.2","783.318","48.976","600.106","574.878"
"7","6","16","699","161","34","3.7","0.2","622.486","45.263","488.563","467.288"
"7","6","17","591","139","33.3","3.6","0.2","406.514","40.764","322.159","306.78"
"7","6","18","475","100","31.4","2.6","0.2","203.216","35.688","146.493","137.339"
"7","6","19","239","53","28.1","1.5","0.2","42.208","29.226","30.554","25.507"
"7","6","20","0","0","25.8","1.5","0.2","0","0","0","0"
"7","6","21","0","0","24.9","1.7","0.2","0","24.9","0","0"
"7","6","22","0","0","24.2","1.9","0.2","0","24.2","0","0"
"7","6","23","0","0","23.5","1.9","0.2","0","23.5","0","0"
"7","7","0","0","0","22.6","1.7","0.2","0","22.6","0","0"
"7","7","1","0","0","21.6","1.3","0.2","0","21.6","0","0"
"7","7","2","0","0","21.1","1.1","0.2","0","21.1","0","0"
"7","7","3","0","0","20.8","1","0.2","0","20.8","0","0"
"7","7","4","0","0","20.5","1","0.2","0","20.5","0","0"
"7","7","5","0","0","21.1","1.1","0.2","0","0","0","0"
"7","7","6","161","53","22.8","1.5","0.2","44.43","23.986","33.12","27.983"
"7","7","7","432","108","23.8","1.8","0.2","202.145","28.801","151.632","142.296"
